id,language,raw_asr_text,final_asr_text,asr_char_similarity,asr_word_f1
SAc_Z4qAs3E_c0008_s000,en-IN,room and totally rejected sad and not knowing what to do. But then every next morning I would push myself up and be there at the parade ground on time.,room and totally rejected sad and not knowing what to do. But then every next morning I would push myself up and be there at the parade ground on time.,1.0,1.0
XSXq8CRKAtQ_c0002_s011,en-IN,So this is the physical aspect of geography. And here is the human aspect of geography. Now there is this another branch called biogigraphy. So in this we are basically talking about plant and animal geography. So in other words we call it as botany and zoology. Now the interesting part about this is that biogigraphy lies in between physical and human geography. It's like an interface. And one of the reason that you can think of it is,So this is the physical aspect of geography and here is the human aspect of geography. Now there is this another branch called biogigraphy. So in this we are basically talking about plant and animal geography. So in other words we call it as botany and zoology. Now the interesting part about this is that biogigraphy lies in between physical and human geography. It's like an interface. And one of the reasons that you can think of it is...,0.9988412514484357,0.9875
eSa9YEA7aN4_c0007_s004,en-IN,"Hey everyone, good morning to all of you. My name is Sachi Nand today, I'm here to teach you the five vocal foundations to help you master your communication skills. So all the difference in the first sentence, I used so many arms and arms that made my sentence less credible and that was not confident. The second hand, I took pauses instead of using arms and arms. And I'm telling you.","Hey everyone, good morning to all of you. My name is Sachi Nand today, I'm here to teach you the five vocal foundations to help you master your communication skills. So are the difference? In the first sentence, I used so many arms and arms that made my sentence less credible and that was not confident in the second hand. I took pauses instead of using arms and arms. And I'm telling you.",0.9907773386034255,0.9798657718120806
sKvMxZ284AA_c0029_s001,en-IN,"and I decided to prepare for civil service examination. Well, this examination I want to say is one of the toughest exam of not only India but of world, 11 like aspirant appear for this. And mostly, it takes four or five attempts for them to clear students in Delhi. If you will go there and see, they are giving their 24 hours every day and preparing for this exam.","and I decided to prepare for civil service examination. Well, this examination I want to say is one of the toughest exam of not only India but of world, 11 like aspirant appear for this. And mostly, it takes four or five attempts for them to clear students in Delhi. If you will go there and see, they are giving their 24 hours every day and preparing for this exam.",1.0,1.0
9Q7Zl3OI4us_c0009_s000,en-IN,"But these three myths are supposed to other so that I can change your perspective on a few things and maybe together we can all figure out what is the point of the education system in India. So to understand the Indian education system, we must go way back to its origins, way back to the early 1800s, back in England when the industrial revolution was in full swing.","But these three myths are supposed to be there so that I can change your perspective on a few things. And maybe together we can all figure out what is the point of the education system in India. So to understand the Indian education system, we must go way back to its origins, way back to the early 1800s, back in England when the industrial revolution was in full swing.",0.9821182943603851,0.9784172661870504
B9dm0PC0_b8_c0003_s000,en-IN,"But I thought, perhaps I can go to those who live this truth. So at the age of 14, I began volunteering in women's prisons.","But I thought perhaps I can go to those who live this truth. So at the age of 14, I began volunteering in women's prisons.",1.0,1.0
dpbp_Ju9ONXG-KdA_c0014_s002,en-IN,"I was thinking that now what next we will do? Because the minimum balance of my bank account, it was in that limit and bank actually it gave me many penalties and I was worried now what I will do next and at the time the Spongebob.","I was thinking that now what next we will do? Because the minimum balance of my bank account, it was in that limit, okay, and bank actually it gave me many penalties. And I was worried now what I will do next. And at the time the spark happened.",0.9484978540772532,0.9583333333333333
SAc_Z4qAs3E_c0055_s000,en-IN,So you need to find out the leaders in your profession. Look at them. Look at the best practices in your profession. Follow these leaders and improve upon them.,So you need to find out the leaders in your profession. Look at them. Look at the best practices in your profession. Follow these leaders and improve a fall day.,0.9456869009584664,0.9152542372881356
dpbp_XSXq8CRKAtQ_c0002_s013,en-IN,So that's why this topic biography is like an interface between human and physical geography. So as I said that under biography we have plan geography where we study the pattern of natural vegetation plants. And then we have zoology or zoologyography which studies the pattern and geographic characteristics of animals. And then we have ecosystem or ecology as well as the environmental geography. This all falls under biography.,So that's why this topic biography is like an interface between human and physical geography. So as I said that under biography we have plant geography where we study the pattern of natural vegetation plants. And then we have zoology or zoologyography which studies the pattern and geographic characteristics of animals. And then we have ecosystem or ecology as well as the environmental geography. This all falls under biography.,0.9988221436984688,0.9857142857142858
eSa9YEA7aN4_c0008_s000,en-IN,"Now, I'm telling you, nothing absolutely nothing will work if you do not implement. This is what I call the R and R method, record and review. Right? So, I'm telling you one thing, whatever I have shared right now, please try to implement how by making videos. See, you have got webcam, mobile phone, whatever you have. Pick one topic a day and follow the R and R method, record and review method.","Now, I'm telling you, nothing absolutely nothing will work if you do not implement. This is what I call the R and R method, record and review. Right? So, I'm telling you one thing, whatever I have shared right now, please try to implement how by making videos. See, you have got webcam, mobile phone, whatever you have. Pick one topic a day and follow the R and R method, record and review method.",1.0,1.0
sKvMxZ284AA_c0010_s000,en-IN,"It was a 10th class result. My 10th results came and again scored 100 out of 100 this time not only in mathematics, but also in science.","It was a 10th class result. My 10th results came and again scored 100 out of 100 this time not only in mathematics, but also in science.",1.0,1.0
dpbp_9Q7Zl3OI4us_c0007_s001,en-IN,"Now that's something we can be really proud about. This means students, teachers, educators, facilitators, you name it. But then think about it. The best in India, the people who achieve things, you have noble laureates, you have athletes, even in education. They are the best despite the education system and not because of it.","Now that's something we can be really proud about. This means students, teachers, educators, facilitators, you name it. But then think about it. The best in India, the people who achieve things, you have noble laureates, you have athletes, even in education. They are the best despite the education system and not because of it.",1.0,1.0
B9dm0PC0_b8_c0020_s001,en-IN,"I would give them access to the world that I knew. To the networks, the resources, the people, the mentors that could help them be more effective activists.","I would give them access to the world that I knew. To the networks, the resources, the people, the mentors that could help them be more effective activists.",1.0,1.0
Ju9ONXG-KdA_c0016_s005,en-IN,"My dear friends, for some people, English is piece of cake. It is just a language, but I am telling you, for many of the people, it is not the same. English causes insults, because of English, people don't get the job hikes, because of English, people leave in that underconfident state. And I decided,",My dear friends for some people English is piece of cake. It is just a language but I am telling you for many of the people it is not the same. English causes insults because of English people don't get the job hikes because of English people leave in that underconfident state. And I decided,1.0,1.0
SAc_Z4qAs3E_c0039_s000,en-IN,"need them because women bring in different policy perspectives which can kick starts, you know.","need them because women bring in different policy perspectives which can kick starts, you know.",1.0,1.0
XSXq8CRKAtQ_c0001_s004,en-IN,"these all disciplines study different aspects of the Earth. Now one of the important work of a geographer is not just to study the variation in the physical feature of the Earth, but also to understand the association with other factors like what causes these variations for example, cropping patterns differ from region to region, but we also know what is closely related to factors like soil, climate, demands in the market, investment and technological availability. So you see the correlation between two phenomena.","these all disciplines study different aspects of the Earth. Now one of the important work of a geographer is not just to study the variation in the physical feature of the Earth, but also to understand the association with other factors like what causes these variations for example, cropping patterns differ from region to region, but we also know what is closely related to factors like soil, climate, demands in the market, investment and technological availability. So you see the correlation between two phenomena.",1.0,1.0
eSa9YEA7aN4_c0004_s004,en-IN,"photographer. People say photographer. It's not photographer, it's photographer. You see, these are the daily used words, but we still miss pronounced them. But the moment I started saying them correctly, I started sounding better and more confidence. And that's why mastering your pronunciation is extremely important. Now, how you can do that? Number one is reading. Read out loud. Yes, I have said it. I'm saying it's again. Reading out loud is extremely important. Number 2.","photographer. People say photographer. It's not photographer. It's photographer. You see these are the daily used words, but we still miss pronounced them. But the moment I started saying them correctly, I started sounding better and more confidence. And that's why, mastering your pronunciation is extremely important. Now, how you can do that? Number one is reading. Read out loud. Yes, I have said it. I'm saying it's again. Reading out loud is extremely important. Number 2.",1.0,1.0
sKvMxZ284AA_c0005_s002,en-IN,"My parents took this decision with their major resources to take me there. We went there at a place called Jabelpur, and Dr said that your doctor has this remuotic fever. What happens in this disease is there are viruses always present in air. Now and then they attack the body of children and they create pain. And when it becomes serious what happens, they attack your heart and they disturb the Emilio Nalvalva.",My parents took this decision with their major resources to take me there. We went there at a place called Jabelpur and Dr said that your doctor has this remuotic fever. What happens in this disease is there are viruses always present in air. Now and then they attack the body of children and they create pain and when it becomes serious what happens they attack your heart and they disturb the semi-lunal valve.,0.9717791411042945,0.9664429530201343
9Q7Zl3OI4us_c0021_s001,en-IN,"But then yes, I'm not, don't get me wrong. I do believe that memorizing a few things is important, because that's what education system is about, right? memorizing. It's not about understanding. It's about how good you remember things. Well, then that has its disadvantages, well, just memorizing and not fully understanding. So for this, I have to tell you about it bit about my college. So I teach in an engineering college, and engineering is a four year undergraduate degree.","But then yes, I'm not, don't get me wrong. I do believe that memorizing a few things is important, because that's what education system is about, right? memorizing. It's not about understanding. It's about how good you remember things. Well, then that has its disadvantages, well, just memorizing and not fully understanding. So for this, I have to tell you about it a bit about my college. So I teach in an engineering college, and engineering is a four-year undergraduate degree.",0.9978401727861771,0.9942196531791908
B9dm0PC0_b8_c0027_s000,en-IN,"The head stops her on her way back from school and shot her in the head at point blank range. She was critically wounded. Every day we prayed that she would make it through the night. But it wasn't just me and others who cared about Malala who were grieving. Across the world, people had been shaken by her story.","The head stops her on her way back from school and shot her in the head at point blank range. She was critically wounded. Every day we prayed that she would make it through the night. But it wasn't just me and others who cared about Malala who were grieving. Across the world, people had been shaken by her story.",1.0,1.0
Ju9ONXG-KdA_c0013_s002,en-IN,"So, I joined him in his institute, I started to work part-time and in that period around about 5 to 6 years, I have read a lot of books. I have read more than 50 plus autobiographies, I have read many self-help books and I have thought all the standard of students. For 2nd 3rd 4th 5th 6th 7th 8th 9th and 11th 12th science busy everything. Okay. And...","So, I joined him in his institute. I started to work part-time. And in that period around about five to six years, I have read a lot of books. I have read more than 50 plus autobiographies. I have read many self-help books. And I have taught all the standard of students. For second, third, fourth, fifth, sixth, seven, eight, nine, ten, eleven, twelve, science, busy, everything. Okay.",0.7943262411347518,0.7943262411347518
dpbp_SAc_Z4qAs3E_c0014_s000,en-IN,I still remember that I would put my sleeping child into the map seat of the car and just go in the middle at midnight to inspect a surprising inspection of a police station on a visitor crime scene.,I still remember that I would put my sleeping child into the map seat of the car and just go in the middle at midnight to inspect a surprise inspection of a police station or visit a crime scene.,0.9693877551020408,0.9230769230769231
XSXq8CRKAtQ_c0001_s005,en-IN,"And one more important point that you need to understand is that these geographical phenomena are not static. They are dynamic, meaning they change over time. Human society is growing and changing rapidly, and so is the physical and form. The early human society we called the imprimative society, they were directly dependent on the nature of a food, clothing, and shelter. And if you see now, the present society is inventing new technology to utilize natural resources.","And one more important point that you need to understand is that these geographical phenomena are not static. They are dynamic, meaning they change over time. Human society is growing and changing rapidly and so is the physical and form. The early human society we call them primitive society. They were directly dependent on the nature of a food, clothing and shelter. And if you see now, the present society is inventing new technology to utilize natural resources.",0.9727965179542981,0.9615384615384616
eSa9YEA7aN4_c0008_s004,en-IN,"who does not feel confident, who does not feel visible. I want to teach them to be confident. I want to make them visible so that they can achieve their dream as well. Last but not the least, as I shared, I come from place with absolutely nothing. All I had, the belief that a mom showed in me, the courage to dream big. And I always say, I always say it.","who does not feel confident, who does not feel visible, I want to teach them to be confident. I want to make them visible so that they can achieve their dream as well. Last but not the least, as I shared, I come from place with absolutely nothing. All I had, the belief that a mom showed in me, the courage to dream big. And I always say, I always say it.",1.0,1.0
sKvMxZ284AA_c0019_s001,en-IN,"You know, I cried. I just wanted to pack my bag and go back to my village. No more higher education, nothing else. The city is not meant for me. This college is not meant for me. These people are not meant for me. I call my parents that day. That day they played the role of Jamavant. The role that Jamavant played for Hanumana, reminding him all of his great powers that no, you can fight, no, you can fly. They told me that, okay, you come back.","You know, I cried. I just wanted to pack my bag and go back to my village. No more higher education, nothing else. The city is not meant for me. This college is not meant for me. These people are not meant for me. I call my parents that day. That day they played the role of Jamavant. The role that Jamavant played for Hanumana, reminding him all of his great powers that no, you can fight, no, you can fly. They told me that, okay, you come back.",1.0,1.0
DafERYOvxEw_c0028_s000,hi-IN,"یا اپنی گھرٹی آسپس ٹین چار گری دچھوں کی پڑھائی کے خرچہ ہوتھا لی جیے اُن سے ہفتے میں بر مزگے رہی ہے اور آپ پائیں گے آپ کے چہرے پر پہلے سے جا چمکہ نیشورو بھی ہے اور آپ کو کمپیڈیشان پرشانی وہ جنفرط کا مال دن بروطہ ہے اس کو ہرادوں, اس کو ہرادوں اس سے مقلی ملنے لگی ہے اور آپ انڈرسک بہتر انسان بنڈے کے پر ہوتس میں آ رہے","یا اپنی گھرٹی آسپس ٹین چار گری دچھوں کی پڑھائی کے خرچہ ہوتھا لی جی اُن سے ہفتے میں بر مزگے رہی ہے اور آپ پائیں گے آپ کے چہرے پر پہلے سے جا چمکہ نی شروع ہوئی ہے اور آپ کو کمپیڈیشان پرشانی وہ جنفرط کا مال دن بروطہ ہے اس کو ہرادوں, اس کو ہرادوں اس سے مقلی ملنے لگی ہے اور آپ انڈرسک بہتر انسان بنڈے کے پر نوصہ میں آ رہے",0.49122807017543857,0.9403973509933775
a7TJzv_1icU_c0032_s005,hi-IN,"آپ آپ جیر آپ بتایے 5 لیٹر کا گیلم دیکھیں ایتنا بڑا ہوتا ہے احملوں کا بلٹ احملوں کا سوچھ رہا جو اور ہوت ہوتا ہے اور کب کے براپورتنا چھوتا آپ کے منم میں کس بڑھا ہی ہوتا ہے جو ایتچوی بوتلوہ میں 300 گرام کا ہوتا ہے 300 گرام میں زو جہ 5,000 گرام یعنی 5,000 امیل یعنی 5 لیٹر کچھ ہا ہا ہا ہا ہا ہا ہا ہا تو رہوں نمبر ہے ایک لو کنو پھر کی لرہا ہے میں پھر کی نہیں لرہا ہے سما جیدھان سے کئی سی ہوتا ہے ایک دن باری کی سے سما جیدھا","آپ آپ جرا بتائیے 5 L کا گیلم دیکھیں ایتنا بڑا ہوتا ہے احملوں کا بلٹ احملوں کا سوچھ رہا جو اور ہوت ہوتا ہے اور کب کے براپر ابرتنا چھوتا آپ کے منم میں کس بل نہیں ہوتا ہے جو ایتچوی بوتلوہ میں 300 gm کا ہوتا ہے ہوتا ہے 300 gm میں زجا 5,000 gm یعنی 5,000 ml یعنی 5 L کچھ لیٹر کچھ شہاہ دیا تو رہوں نمبر ہے کلکوں نے پھر کی لرہا ہے نے پھر کی نہیں لرہا ہے سما جیدھان سے کوئی سی ہوتا ہے ایک دن باری کی سے سما جیدھا",0.24301336573511542,0.7647058823529411
dpbp_jV4Pzz0Wz0Y_c0030_s000,hi-IN,"تو ایشور کی دھرنا میں ہوتے سگوندھرنا ایک نرگوندھرنا ہوتی ہے پرسنلیسٹیک, ام پرسنلیسٹیک","تو ایشور کی دھرنا میں ہوتے سگوندھرنا ایک نرگوندھرنا ہوتی ہے پرسنلیسٹیک, ام پرسنلیسٹیک",1.0,1.0
pyVLK891zrE_c0034_s000,hi-IN,"یہاں پر دو باتے ہیں, ایک بات کی آپ نے جب اپنے مول کی خوچ کر لی تو پھر اسپر بھروسا کر لی جی کیا وہ انسندھان اچھانک سے نہیں آیا تھا میں نے دلی اترتے کسی کو دے کر لیکھاک بننے کا نہیں سوچا تھا میں نے چار کتابے چاروپنیاس پڑھے لیکھاک بننے کا نہیں سوچا تھا ساتھ آٹھ νو سال کی آترة تھی میری جس میں میں لکتا تھا","یہاں پر دو باتے ہیں, ایک بات کی آپ نے جب اپنے مول کی خوچ کر لی تو پھر اسپر بھروسا کر لی جی کیا وہ انسندھان اچھانک سے نہیں آیا تھا میں نے دلی اترتے کسی کو دے کر لیکھاک بننے کا نہیں سوچا تھا میں نے چار کتابے چاروپن ناس پڑھاکھیں لیکھاک بننے کا نہیں سوچا تھا ساتھ آٹھ نو سال کی آترة تھи میری جس میں میں لکتا تھا",0.9785831960461285,0.9370629370629372
DafERYOvxEw_c0026_s000,hi-IN,اس نے بہی پہلے گذاری شامسپ سے یہ ہے کسی یہ ہوتے گر کچھ ایسا کریٹیو شاک پانلیزی ہے کدھیں میں ایک گھنٹا مصی سے گذارسا کیا ہوں اس میں وہ کچھ بھی وہ فیلم دیکھنی سے لیکن کویتا لیکنے تک پینٹین کرنے تک کچھ بھی وہ گانا ہوگانا سیگھے سیگھیں اسم برمے سیگھے تبلا بجانا سیگھے ہرمونیم سیگھے گیٹار سیگھے کچھ ایسا جو کرتے ویٹھ دو بجانے کا منکری,اس نے بہیری گذاری شامسپ سے یہ ہے کسی یہ ہوتے ہوگر کچھ ایسا کرییٹیو شاک پانلیزی ہے کدھیں میں این گھنٹا مصی سے گذارسا کیوں اس میں وہ کچھ بھی ہو فیلم دیکھنی سے لیکھ کر کویتا لیکھنے تک پینٹین کرنے تک کچھ بھی ہو گانا ہو گانا سیھ سینگ سیھے اسم برمے سیھے تبلا بجانا سیھے ہرمونیم سیھے گیٹار سیھے کچھ ایسا جو کربل و دوب جانے کا منکری,0.08588957055214724,0.6808510638297872
a7TJzv_1icU_c0031_s003,hi-IN,ہوت جب پوری طرح کم نہیں کرتا ہے تو ایک اگمی کا ہوت نکال کے دوسری آدمی میں لگایا جا سکتا ہے اس گھٹنا کو سپسپس پہلے کریشن بھرناد نے کیا تھا پہلا ہوت Transprahlan کرنے کا کام کس نے کیا Dr. Khrishan Birnaad نے کیا تھا تو یہ پیس میں کا سمجھ میں آگیا اب جرا دھہندی جم جیسے نیلے کیا کرتا ہے ہوت کو اسے پمپ کرتا ہے,ہوت جب پوری طرح کم نہیں کرتا ہے تو ایک اگمی کا ہوت نکال کے دوسری آدمی میں لگایا جا سکتا ہے اس گھٹنا کو سپسپس پہلے کریشن بھرناد نے کیا تھا پہلا ہوت Transprahlan کرنے کا کام کس نے کیا Dr. Khrishan Birnaad نے کیا تھا تو یہ پیس میں کا سمجھ میں آگیا اب جرا دھہندی جم جیسے نیلے کیا کرتا ہے ہوت کو اسے پمپ کرتا ہے,1.0,1.0
jV4Pzz0Wz0Y_c0037_s001,hi-IN,"جو طارکیک ویکٹھی ہوگا چھاہی و آستیکھو, چھاہی ناستیکھو وہ یہ مان کے جلے گا کہ انت میں کچھ اور سابیت ہوزک پہ ہے اور ایک تو نا عپن میندھ ہوگا کہ کچھ اور سابیت ہوگا تو مان لیں گے تبتا کس فشفاؤسے سچر لیں کوئی بھڑای دئی","יש Kapri Saving Changeraudience is his final proof. He shows his wealth and strength to refine this information. Whether this is the investors of EyforS olvidation, if my fortune is fixed, its time will現在假期 transfers. In this case what we offer is but if it continues,",0.0,0.0
dpbp_pyVLK891zrE_c0015_s000,hi-IN,وصل میں میرا یوبیسی کا جو تیاری تھا نا حوکی کے پلےر کو کرکیٹ کا بیٹھ تھما بھی آ گیا تھا یہی پر سرو ہوتا ہے اصل میں آدمی کا سنگھرز پہلا سنگھرز کہ آپ کس کام کے لئے بنہے اس کی خو جاب کو کرنی چاہی,وصل میں میرا یوبیسی کا جو تیاری تھا نا حوکی کے پلےر کو کرکیٹ کا بیٹھ تھما بھی آ گیا تھا یہی پر سرو ہوتا ہے اصل میں آدمی کا سنگھرز پہلا سنگھرز کہ آپ کس کام کے لئے بنے ہیں اس کی خو جاب کو کرنی چاہی,0.9870801033591732,0.968421052631579
DafERYOvxEw_c0025_s000,hi-IN,"کچھ கریعت ہو, کچھ بھی ہو وہ கریعت ہو, وہ سکتا ہے کہ آپ کو پینڈین کرنا پسند ہو آپ کو پڑھٹری پسند ہو آپ کو فیل منا نہ پسند ہو فینڈین دیشنا پسند ہو کچھ ایسا کیوں کہ جو கریعتیل میں ای ہے","کچھ கریعت ہو, کچھ بھی ہو وہ கریعت ہو, وہ سکتا ہے کہ آپ کو پینڈین کرنا پسند ہو آپ کو پڑھٹری پسند ہو آپ کو فیل منا نہ پسند ہو فینڈین دیشنا پسند ہو کچھ ایسا کیوں کہ جو கریعتیل میں ای ہے",1.0,1.0
a7TJzv_1icU_c0032_s003,hi-IN,"سنگایاں پلکوں, اگر آپ بناوٹ کی ہی ساتھ سے دیکھیں گا نا, تو ہوت کا نیچلہ بھاگ نوکیلہ ہے اور اوپری بھاگ سپاٹ ہے تو برابہر جو سپاٹ ہیسٹہ ہوتا ہیسے ہوں کہتے بیس یعنی آدھا تو ہوت کا جو اوپر کا بھاکھیں ہوں اس کو ہم بیس کہتے ہیں","سنگایاں پلکوں, اگر آپ بناوٹ کی ہی ساتھ سے دیکھیں گا نا, تو ہوت کا نیچلہ بھاگ نوکیلہ ہے اور اوپری بھاگ سپاٹ ہے تو برابہر جو سپاٹ ہیسر ہوتا ہیسے ہوں کہتے بیس یعنی آدھا تو ہوت کا جو اپر کا بھاکھیں اس کو بیس کہتے",0.8329411764705882,0.9278350515463918
jV4Pzz0Wz0Y_c0028_s002,hi-IN,"ایسے لوگ بھی, آپ ان کو illogical не کہتے ہیں تو illogical wakti ھئیسا نہیں ہوتا کہ ریدکل ایثیست ہوگا یا ریدکل ایثیست ہوگا بیچ کی بہت سے ہوںزکتی ہیں اگنوستیسیزم مجھے لگتے ہیں ایسر پسے چھے چھے چھے چھے چھے پریکٹیکل اور صفٹ شیزم جو میں آپ کو بتایں انوں کا","ایسے لوگ بھی, آپ ان کو illogical не کہتے ہیں تو illogical wakti ھئیسا نہیں ہوتا کہ ریدکل ایثیست ہوگا یا ریدکل ایثیست ہوگا بیچ کی بہت سے ہوںزکتی ہیں اگنوستیسیزم مجھے لگتے ہیں ایسرپسیچھے سے تھی ہیں پریکٹیکل اور صفٹ شیزم جو میں آپ کو بتائیں انوں کا",0.8906882591093117,0.8712871287128713
dpbp_pyVLK891zrE_c0040_s000,hi-IN,"یہاں سے ہم لو کوئی سوچنا ہوگا, یہاں میں اپنی یاترا, سجگ ہو کر, دھر کے ساتھ کرنی ہے اور یہ بلکل نہیں سوچنا ہے کیوں کہ آپ کے آس پاس جھروری نہیں ہے کہ ویسے ہی لوگ ہوں جو آپ کو προت사ïت کریں کہی بارہ پتو سوصل میڈیہ کا دور ہے ہر ایک پوست, ہر ایک ویچار کے بعد ہا تو ساïت کرنے والوں کے ایک فوچ ہے لیکن προت사ïت کرنے والوں کا بھی ایک سمو ہے ایسے سمے میں جہاں سب کچھ اراجاک دکتا ہے Suk and Utsabi Arajab Dikta","یہاں سے ہم لو کوئی سوچنا ہوگا, یہاں میں اپنی یاترا, سجگ ہو کر, دھر کے ساتھ کرنی ہے اور یہ بلکل نہیں سوچنا ہے کیوں کہ آپ کے آس پاس جھروری نہیں ہے کہ ویسے ہی لوگ ہوں جو آپ کو προت사ïت کریں کہی بارہتو سوصل میڈیہ کا دور ہے ہر ایک پوست, ہر ایک ویچار کے بعد ہا تو ساïت کرنے والوں کے ایک فوچ ہے لیکن προت사ïت کرنے والوں کا بھی ایک سمو ہے ایسے سمے میں جہاں سب کچھ اراجاک دکتا ہے Suk and Utsabi Arajab Dikta",0.9974554707379135,0.9836065573770493
dpbp_DafERYOvxEw_c0023_s000,hi-IN,ایک سیے کو لگا یہ سمچھ ہوتا ہے مجھے دیش کے لے کام کرنا ہے دیش کے لے مربٹنا ہے اور آت سے دو مہینے پہلے اس نے دیش کے لیے اپنے زندگی بلگان کردی کرنا لپنپریٹ سنگ جو کسیے تھے,ایک سیے کو لگا یہ سمچھ ہوتا ہے مجھے دیش کے لے کام کرنا ہے دیش کے لے مربٹنا ہے اور آت سے دو مہینے پہلے اس نے دیش کے لیے اپنے زندگی بلگان کردی کرنا لپنپریٹ سنگ جو کسیے تھے,1.0,1.0
a7TJzv_1icU_c0027_s000,hi-IN,اس کے بعد کونسа والp ourk our karega یہ والa اسے کونسа کرتے ہیں dyei kospitwalm تھی ہوگیا dyei kospitwalm کہا گیا the baya left ventricles baya nile یہ pump karega تو کونسے والp kopar karega erotic valve erotic materna کیا تا مہا دھم نہیں اس کے vakar karega یہ erota any maha dhم نہیں maha dhem ni se puri sari mi philia تو یہ آپ کے hod ka pura enotomy hobiya,اس کے بعد کون Sa walp par kare ga yaywa wala اسے کون Sa kata en dai kaaspid walp tya wga day kaaspid walp kaha ga da baya left ventricals baya nele yye pump kare ga tu kone sa walp ko par kare ga erotik wala erotik wala ka tab maha dhamini اس کے vaka gaya yye erota yye mi maha dhamini maha dhamini se pure siri mi laure tye wue vaap ki hot ka pure enotomi hobi a,0.1772853185595568,0.2119205298013245
jV4Pzz0Wz0Y_c0033_s000,hi-IN,سگون اور ساکار دوالغ لگ باتے ہیں سگون اشفر ساکار ہو بھی سکتے ہیں سگون نراکار بھی سکتے ہیں اسلام میں اللہ اس آیت میں گاڑ یا ہوڑی میں جاہوے سگون نراکار اشفر کے او دارے سگونہ وہ بھی,سگون اور ساکار دوالغ لگ باتے ہیں سگون اشفر ساکار ہو بھی سکتے ہیں سگون نراکار بھی سکتے ہیں اسلام میں اللہ اس آیت میں گاڑ یا ہوڈی میں جاہوے سگون نراکار اشفر کے او دارے سگونہ وہ بھی,0.9943820224719101,0.9743589743589743
pyVLK891zrE_c0042_s001,hi-IN,بھاد کے پر வصواص் تو ہمہ ہمیں ہمیں ہمیں ہمیں پریவے سے ملا ہے لیکن میں مانتا ہوں کہ آپ میں سے کئی لوگوں کو دنیا کہتی ہوگی یا آپ کا ہی جو تیس کہتا ہوگا کہ آپ کے بھاد کے میں کچھ نہیں ہے تو میں نے آپ نے اپنیاس آوگھر میں پنگتی لکھی ہے اس کو میں آپ کے ساتھ ساجہ کر کے اس بات کو ختم کرنا چاہوں گا کہ ابھاگہ,بھاد کے پر வیسواز تو ہمہ ہمیں ہمیں ہمارے پریویس سے ملا ہے لیکن میں مانتا ہوں کہ آپ سے کئی لوگوں کو دنیا کہتی ہوگی یا آپ کا ہی جو تیس کہتا ہوگا کہ آپ کے بھاد کے میں کچھ نہیں ہے تو میں نے آپ نے اپنیاس آوگر میں پنگتی لکھی ہے اس کو میں آپ کے ساتھ ساجہ کر کے اس بات کو ختم کرنا چاہوں گا کہ ابھاگا,0.7470288624787776,0.9178082191780821
dpbp_DafERYOvxEw_c0018_s000,hi-IN,"مُش میں ایک مجھن شروع کی انڈیہ ٹوڑے اور دھھری دھری وہ آس تکہ مالک بن گیا Arun Puri, Vovisi, Yajna","مُش میں ایک مجھن شروع کی انڈیہ ٹوڑے اور دھھری دھری وہ آس تکہ مالک بن گیا Arun Puri, Vovisi, Yajna",1.0,1.0
a7TJzv_1icU_c0027_s001,hi-IN,滑abh значی ہے Heart ke Chamber ke tine 2 Dahin This veteran alint Dahinanilai Baya alint bayaanilai Chamber hoge 4,ऐखाप हशाछी है क। आद के नहीं नहीं नहीं है چین بھر ہوگے چھاپ,0.06976744186046512,0.0
dpbp_jV4Pzz0Wz0Y_c0020_s000,hi-IN,ایک بہت پسید دویکگیانک تھا آپ تو سائنس کی بیگوں کے بیگتی ہیں شہید بلے سپارسکل آپ نے نمس نہ ہوگا جس کے نمپے پرسشر کی یونٹ آپ کو پڑھتے ہیں گی ہے فیجگس میں اسی پاسکل کے بتکر 17 سنٹری فرسک کیا بیگےانک تھا پاسکل کے سامنے بھی ایک دو بھی سوھی پاسکل میثمیٹیشن بیٹھا فیجگسٹ بیٹھا اور ایک دھارمیٹ بیٹھا بھیٹھا,ایک بہت پسید کے بیک جانیک تھا آپ تو سائیس کی بیگوں کے بیکٹی ہیں شہید بلس پاسکل آپ نے نامسوں نہ ہوگا جس کے نام پر اشراکی اینت آپ کو پڑھتے ہیں گیے فیجیکس میں اسی پاسکل کے بات کر 17 سنچری فرسکل کے بیک جانیک تھا پاسکل کے سامنے بھی ایک دو بھیسا ہی پاسکل میثمیٹی شن بھی تھا فیزیست بھی تھا اور ایک دھارمیٹ بیٹھتی بھی تھا,0.1503267973856209,0.5714285714285714
pyVLK891zrE_c0041_s000,hi-IN,khusibhe se baanatilakta baam patatilakta 1 janabari kuh nikal jaayet lakta jha bhagbhan yudhog jagriyut chhada hua hai roodh par kuh jhaa utsav hidna aarajak hai waha par dhair ke saath apne lakch ko saath de huaage baana ye thoda kathin kanto hai khaskar ke hamari pili ke liye lakta hai ki hamari pili ko apne aap par varosa aur dhu sarabad ki,khusibhe se baanatilakta baam patatilakta 1 janwari kuh nikal jaayet lakta jhagbaan yudhog jagriyut chhada huaayarod paar so jaha utsav hidna aarajak hai waha par dhair ke saat apne lakch ko saadhe huaayage baana ye thoda kathin kanto hai khaskar ke hamari pili ke liye lakta hai ki hamari pili ko apne aapar varosa aur dhusra baad ki,0.7823529411764706,0.7603305785123967
